Sl..No,ID,code128,PSU,District,PSU_UP,Upazila,PSU_Union,Union,PSU_VWC,VWC,HH_PSU,wealth,Ultra.poor,Poor,Non.Poor,Total,Remarks,Print Sl .no
924,2505110724,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,24,PP,19,64,187,270,,18
924,2505110725,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,25,PP,19,64,187,270,,18
924,2505110726,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,26,PP,19,64,187,270,,18
924,2505110731,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,31,NP,19,64,187,270,,18
924,2505110732,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,32,NP,19,64,187,270,,18
924,2505110733,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,33,NP,19,64,187,270,,18
924,2505110734,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,34,NP,19,64,187,270,,18
924,2505110735,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,35,NP,19,64,187,270,,18
924,2505110736,#NAME?,25,Sylhet,5,Biswanath,11,Biswanath,7,Biswanath Notun Bazar-1,36,NP,19,64,187,270,,18
,,#NAME?,,,,,,,,,,,,,,,,18
,,#NAME?,,,,,,,,,,,,,,,,18
607,2507314911,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,11,UP,39,86,63,188,,18
607,2507314912,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,12,UP,39,86,63,188,,18
607,2507314913,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,13,UP,39,86,63,188,,18
607,2507314914,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,14,UP,39,86,63,188,,18
607,2507314915,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,15,UP,39,86,63,188,,18
607,2507314916,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,16,UP,39,86,63,188,,18
607,2507314921,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,21,PP,39,86,63,188,,18
607,2507314922,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,22,PP,39,86,63,188,,18
607,2507314923,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,23,PP,39,86,63,188,,18
607,2507314924,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,24,PP,39,86,63,188,,18
607,2507314925,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,25,PP,39,86,63,188,,18
607,2507314926,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,26,PP,39,86,63,188,,18
607,2507314931,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,31,NP,39,86,63,188,,18
607,2507314932,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,32,NP,39,86,63,188,,18
607,2507314933,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,33,NP,39,86,63,188,,18
607,2507314934,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,34,NP,39,86,63,188,,18
607,2507314935,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,35,NP,39,86,63,188,,18
607,2507314936,#NAME?,25,Sylhet,7,Companigonj,31,Islampur Paschim,49,kathalbari - 1,36,NP,39,86,63,188,,18
,,#NAME?,,,,,,,,,,,,,,,,18
,,#NAME?,,,,,,,,,,,,,,,,18
20324,1425353711,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,11,UP,16,73,177,266,,19
20324,1425353712,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,12,UP,16,73,177,266,,19
20324,1425353713,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,13,UP,16,73,177,266,,19
20324,1425353714,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,14,UP,16,73,177,266,,19
20324,1425353715,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,15,UP,16,73,177,266,,19
20324,1425353716,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,16,UP,16,73,177,266,,19
20324,1425353721,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,21,PP,16,73,177,266,,19
20324,1425353722,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,22,PP,16,73,177,266,,19
20324,1425353723,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,23,PP,16,73,177,266,,19
20324,1425353724,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,24,PP,16,73,177,266,,19
20324,1425353725,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,25,PP,16,73,177,266,,19
20324,1425353726,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,26,PP,16,73,177,266,,19
20324,1425353731,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,31,NP,16,73,177,266,,19
20324,1425353732,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,32,NP,16,73,177,266,,19
20324,1425353733,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,33,NP,16,73,177,266,,19
20324,1425353734,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,34,NP,16,73,177,266,,19
20324,1425353735,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,35,NP,16,73,177,266,,19
20324,1425353736,#NAME?,14,Habigonj,25,Habigonj Sadar,35,Habigonj Sadar-Pourashava,37,Purba Lanjapara,36,NP,16,73,177,266,,19
,,#NAME?,,,,,,,,,,,,,,,,19
,,#NAME?,,,,,,,,,,,,,,,,19
35420,1440586011,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,11,UP,51,89,131,271,,19
35420,1440586012,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,12,UP,51,89,131,271,,19
35420,1440586013,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,13,UP,51,89,131,271,,19
35420,1440586014,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,14,UP,51,89,131,271,,19
35420,1440586015,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,15,UP,51,89,131,271,,19
35420,1440586016,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,16,UP,51,89,131,271,,19
35420,1440586021,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,21,PP,51,89,131,271,,19
35420,1440586022,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,22,PP,51,89,131,271,,19
35420,1440586023,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,23,PP,51,89,131,271,,19
35420,1440586024,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,24,PP,51,89,131,271,,19
35420,1440586025,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,25,PP,51,89,131,271,,19
35420,1440586026,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,26,PP,51,89,131,271,,19
35420,1440586031,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,31,NP,51,89,131,271,,19
35420,1440586032,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,32,NP,51,89,131,271,,19
35420,1440586033,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,33,NP,51,89,131,271,,19
35420,1440586034,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,34,NP,51,89,131,271,,19
35420,1440586035,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,35,NP,51,89,131,271,,19
35420,1440586036,#NAME?,14,Moulvibazar,40,Kulaura,58,Baromchal,60,Akhilpur,36,NP,51,89,131,271,,19
,,#NAME?,,,,,,,,,,,,,,,,19
,,#NAME?,,,,,,,,,,,,,,,,19
2200,2506356111,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,11,UP,11,43,197,251,,19
2200,2506356112,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,12,UP,11,43,197,251,,19
2200,2506356113,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,13,UP,11,43,197,251,,19
2200,2506356114,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,14,UP,11,43,197,251,,19
2200,2506356115,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,15,UP,11,43,197,251,,19
2200,2506356116,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,16,UP,11,43,197,251,,19
2200,2506356121,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,21,PP,11,43,197,251,,19
2200,2506356122,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,22,PP,11,43,197,251,,19
2200,2506356123,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,23,PP,11,43,197,251,,19
2200,2506356124,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,24,PP,11,43,197,251,,19
2200,2506356125,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,25,PP,11,43,197,251,,19
2200,2506356126,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,26,PP,11,43,197,251,,19
2200,2506356131,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,31,NP,11,43,197,251,,19
2200,2506356132,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,32,NP,11,43,197,251,,19
2200,2506356133,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,33,NP,11,43,197,251,,19
2200,2506356134,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,34,NP,11,43,197,251,,19
2200,2506356135,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,35,NP,11,43,197,251,,19
2200,2506356136,#NAME?,25,Sunamganj,6,Chhatak,35,Kalaruka,61,Modup pur,36,NP,11,43,197,251,,19
,,#NAME?,,,,,,,,,,,,,,,,19
,,#NAME?,,,,,,,,,,,,,,,,19
2342,2522349211,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,11,UP,17,61,57,135,,19
2342,2522349212,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,12,UP,17,61,57,135,,19
2342,2522349213,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,13,UP,17,61,57,135,,19
2342,2522349214,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,14,UP,17,61,57,135,,19
2342,2522349215,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,15,UP,17,61,57,135,,19
2342,2522349216,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,16,UP,17,61,57,135,,19
2342,2522349221,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,21,PP,17,61,57,135,,19
2342,2522349222,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,22,PP,17,61,57,135,,19
2342,2522349223,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,23,PP,17,61,57,135,,19
2342,2522349224,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,24,PP,17,61,57,135,,19
2342,2522349225,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,25,PP,17,61,57,135,,19
2342,2522349226,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,26,PP,17,61,57,135,,19
2342,2522349231,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,31,NP,17,61,57,135,,19
2342,2522349232,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,32,NP,17,61,57,135,,19
2342,2522349233,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,33,NP,17,61,57,135,,19
2342,2522349234,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,34,NP,17,61,57,135,,19
2342,2522349235,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,35,NP,17,61,57,135,,19
2342,2522349236,#NAME?,25,Sunamganj,22,South Sunamgonj,34,Joykolosh,92,Teghoria,36,NP,17,61,57,135,,19
,,#NAME?,,,,,,,,,,,,,,,,19
,,#NAME?,,,,,,,,,,,,,,,,19
5117,2510232611,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,11,UP,24,82,58,164,,20
5117,2510232612,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,12,UP,24,82,58,164,,20
5117,2510232613,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,13,UP,24,82,58,164,,20
5117,2510232614,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,14,UP,24,82,58,164,,20
5117,2510232615,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,15,UP,24,82,58,164,,20
5117,2510232616,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,16,UP,24,82,58,164,,20
5117,2510232621,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,21,PP,24,82,58,164,,20
5117,2510232622,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,22,PP,24,82,58,164,,20
5117,2510232623,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,23,PP,24,82,58,164,,20
5117,2510232624,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,24,PP,24,82,58,164,,20
5117,2510232625,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,25,PP,24,82,58,164,,20
5117,2510232626,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,26,PP,24,82,58,164,,20
5117,2510232631,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,31,NP,24,82,58,164,,20
5117,2510232632,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,32,NP,24,82,58,164,,20
5117,2510232633,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,33,NP,24,82,58,164,,20
5117,2510232634,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,34,NP,24,82,58,164,,20
5117,2510232635,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,35,NP,24,82,58,164,,20
5117,2510232636,#NAME?,25,Chittagong,10,Fatickchari,23,Dowlatpur,26,Dowlatpur-1,36,NP,24,82,58,164,,20
,,#NAME?,,,,,,,,,,,,,,,,20
,,#NAME?,,,,,,,,,,,,,,,,20
5433,2510056211,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,11,UP,49,86,36,171,,20
5433,2510056212,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,12,UP,49,86,36,171,,20
5433,2510056213,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,13,UP,49,86,36,171,,20
5433,2510056214,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,14,UP,49,86,36,171,,20
5433,2510056215,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,15,UP,49,86,36,171,,20
5433,2510056216,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,16,UP,49,86,36,171,,20
5433,2510056221,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,21,PP,49,86,36,171,,20
5433,2510056222,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,22,PP,49,86,36,171,,20
5433,2510056223,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,23,PP,49,86,36,171,,20
5433,2510056224,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,24,PP,49,86,36,171,,20
5433,2510056225,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,25,PP,49,86,36,171,,20
5433,2510056226,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,26,PP,49,86,36,171,,20
5433,2510056231,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,31,NP,49,86,36,171,,20
5433,2510056232,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,32,NP,49,86,36,171,,20
5433,2510056233,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,33,NP,49,86,36,171,,20
5433,2510056234,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,34,NP,49,86,36,171,,20
5433,2510056235,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,35,NP,49,86,36,171,,20
5433,2510056236,#NAME?,25,Chittagong,10,Fatickchari,5,Baganbazar,62,MohammedPur-3,36,NP,49,86,36,171,,20
,,,,,,,,,,,,,,,,,,20
,,#NAME?,,,,,,,,,,,,,,,,20
5257,2510696711,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,11,UP,51,1,178,230,,20
5257,2510696712,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,12,UP,51,1,178,230,,20
5257,2510696713,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,13,UP,51,1,178,230,,20
5257,2510696714,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,14,UP,51,1,178,230,,20
5257,2510696715,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,15,UP,51,1,178,230,,20
5257,2510696716,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,16,UP,51,1,178,230,,20
5257,2510696721,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,21,PP,51,1,178,230,,20
5257,2510696722,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,22,PP,51,1,178,230,,20
5257,2510696723,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,23,PP,51,1,178,230,,20
5257,2510696724,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,24,PP,51,1,178,230,,20
5257,2510696725,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,25,PP,51,1,178,230,,20
5257,2510696726,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,26,PP,51,1,178,230,,20
5257,2510696731,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,31,NP,51,1,178,230,,20
5257,2510696732,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,32,NP,51,1,178,230,,20
5257,2510696733,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,33,NP,51,1,178,230,,20
5257,2510696734,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,34,NP,51,1,178,230,,20
5257,2510696735,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,35,NP,51,1,178,230,,20
5257,2510696736,#NAME?,25,Chittagong,10,Fatickchari,69,Samitirhat,67,North Sadek Nagar-2,36,NP,51,1,178,230,,20
,,#NAME?,,,,,,,,,,,,,,,,20
,,#NAME?,,,,,,,,,,,,,,,,20
5232,2510450111,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,11,UP,79,12,149,240,,20
5232,2510450112,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,12,UP,79,12,149,240,,20
5232,2510450113,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,13,UP,79,12,149,240,,20
5232,2510450114,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,14,UP,79,12,149,240,,20
5232,2510450115,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,15,UP,79,12,149,240,,20
5232,2510450116,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,16,UP,79,12,149,240,,20
5232,2510450121,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,21,PP,79,12,149,240,,20
5232,2510450122,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,22,PP,79,12,149,240,,20
5232,2510450123,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,23,PP,79,12,149,240,,20
5232,2510450124,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,24,PP,79,12,149,240,,20
5232,2510450125,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,25,PP,79,12,149,240,,20
5232,2510450126,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,26,PP,79,12,149,240,,20
5232,2510450131,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,31,NP,79,12,149,240,,20
5232,2510450132,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,32,NP,79,12,149,240,,20
5232,2510450133,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,33,NP,79,12,149,240,,20
5232,2510450134,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,34,NP,79,12,149,240,,20
5232,2510450135,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,35,NP,79,12,149,240,,20
5232,2510450136,#NAME?,25,Chittagong,10,Fatickchari,45,Lelang,1,Ali Hongser Bari ,36,NP,79,12,149,240,,20
,,#NAME?,,,,,,,,,,,,,,,,20
,,#NAME?,,,,,,,,,,,,,,,,20
5344,2610740011,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,11,UP,88,37,115,240,,20
5344,2610740012,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,12,UP,88,37,115,240,,20
5344,2610740013,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,13,UP,88,37,115,240,,20
5344,2610740014,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,14,UP,88,37,115,240,,20
5344,2610740015,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,15,UP,88,37,115,240,,20
5344,2610740016,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,16,UP,88,37,115,240,,20
5344,2610740021,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,21,PP,88,37,115,240,,20
5344,2610740022,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,22,PP,88,37,115,240,,20
5344,2610740023,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,23,PP,88,37,115,240,,20
5344,2610740024,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,24,PP,88,37,115,240,,20
5344,2610740025,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,25,PP,88,37,115,240,,20
5344,2610740026,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,26,PP,88,37,115,240,,20
5344,2610740031,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,31,NP,88,37,115,240,,20
5344,2610740032,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,32,NP,88,37,115,240,,20
5344,2610740033,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,33,NP,88,37,115,240,,20
5344,2610740034,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,34,NP,88,37,115,240,,20
5344,2610740035,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,35,NP,88,37,115,240,,20
5344,2610740036,#NAME?,26,Chittagong,10,Fatickchari,74,Suabil,0,West Suabil-1,36,NP,88,37,115,240,,20
,,#NAME?,,,,,,,,,,,,,,,,20
,,#NAME?,,,,,,,,,,,,,,,,20
5394,2510100211,#NAME?,25,Chittagong,10,Fatickchari,10,Bhujpur,2,Asia T. Bagan-2,11,UP,51,125,160,336,,20
5394,2510100212,#NAME?,25,Chittagong,10,Fatickchari,10,Bhujpur,2,Asia T. Bagan-2,12,UP,51,125,160,336,,20
5394,2510100213,#NAME?,25,Chittagong,10,Fatickchari,10,Bhujpur,2,Asia T. Bagan-2,13,UP,51,125,160,336,,20
5394,2510100214,#NAME?,25,Chittagong,10,Fatickchari,10,Bhujpur,2,Asia T. Bagan-2,14,UP,51,125,160,336,,20
5394,2510100215,#NAME?,25,Chittagong,10,Fatickchari,10,Bhujpur,2,Asia T. Bagan-2,15,UP,51,125,160,336,,20
5394,2510100216,#NAME?,25,Chittagong,10,Fatickchari,10,Bhujpur,2,Asia T. Bagan-2,16,UP,51,125,160,336,,20
