"Sl..No","Barcode","code128","PSU","District","PSU_UP","Upazila","PSU_Union","Union","PSU_VWC","VWC","HH_PSU","wealth","Ultra.poor","Poor","Non.Poor","Total","Remarks","Print.Sl..no"
5513,2518609735,NA,25,"Lalmonirhat",18,"Lalmonirhat Sadar",60,"Lalmonirhat Sadar-Pourashava",97,"Vaturi-1",35,"NP",118,47,67,232,NA,32
5513,2518609736,NA,25,"Lalmonirhat",18,"Lalmonirhat Sadar",60,"Lalmonirhat Sadar-Pourashava",97,"Vaturi-1",36,"NP",118,47,67,232,NA,32
14248,1409101011,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",11,"UP",96,106,84,286,NA,33
14248,1409101012,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",12,"UP",96,106,84,286,NA,33
14248,1409101013,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",13,"UP",96,106,84,286,NA,33
14248,1409101014,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",14,"UP",96,106,84,286,NA,33
14248,1409101015,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",15,"UP",96,106,84,286,NA,33
14248,1409101016,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",16,"UP",96,106,84,286,NA,33
14248,1409101021,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",21,"PP",96,106,84,286,NA,33
14248,1409101022,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",22,"PP",96,106,84,286,NA,33
14248,1409101023,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",23,"PP",96,106,84,286,NA,33
14248,1409101024,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",24,"PP",96,106,84,286,NA,33
14248,1409101025,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",25,"PP",96,106,84,286,NA,33
14248,1409101026,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",26,"PP",96,106,84,286,NA,33
14248,1409101031,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",31,"NP",96,106,84,286,NA,33
14248,1409101032,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",32,"NP",96,106,84,286,NA,33
14248,1409101033,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",33,"NP",96,106,84,286,NA,33
14248,1409101034,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",34,"NP",96,106,84,286,NA,33
14248,1409101035,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",35,"NP",96,106,84,286,NA,33
14248,1409101036,NA,14,"Dinajpur",9,"Birampur",10,"Binail",10,"Binail",36,"NP",96,106,84,286,NA,33
34349,1410111111,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",11,"UP",47,102,105,254,NA,33
34349,1410111112,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",12,"UP",47,102,105,254,NA,33
34349,1410111113,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",13,"UP",47,102,105,254,NA,33
34349,1410111114,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",14,"UP",47,102,105,254,NA,33
34349,1410111115,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",15,"UP",47,102,105,254,NA,33
34349,1410111116,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",16,"UP",47,102,105,254,NA,33
34349,1410111121,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",21,"PP",47,102,105,254,NA,33
34349,1410111122,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",22,"PP",47,102,105,254,NA,33
34349,1410111123,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",23,"PP",47,102,105,254,NA,33
34349,1410111124,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",24,"PP",47,102,105,254,NA,33
34349,1410111125,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",25,"PP",47,102,105,254,NA,33
34349,1410111126,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",26,"PP",47,102,105,254,NA,33
34349,1410111131,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",31,"NP",47,102,105,254,NA,33
34349,1410111132,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",32,"NP",47,102,105,254,NA,33
34349,1410111133,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",33,"NP",47,102,105,254,NA,33
34349,1410111134,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",34,"NP",47,102,105,254,NA,33
34349,1410111135,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",35,"NP",47,102,105,254,NA,33
34349,1410111136,NA,14,"Dinajpur",10,"Birgonj",11,"Moricha",11,"Nagori Sagori -2",36,"NP",47,102,105,254,NA,33
24490,1453788111,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",11,"UP",95,105,100,300,NA,33
24490,1453788112,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",12,"UP",95,105,100,300,NA,33
24490,1453788113,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",13,"UP",95,105,100,300,NA,33
24490,1453788114,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",14,"UP",95,105,100,300,NA,33
24490,1453788115,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",15,"UP",95,105,100,300,NA,33
24490,1453788116,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",16,"UP",95,105,100,300,NA,33
24490,1453788121,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",21,"PP",95,105,100,300,NA,33
24490,1453788122,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",22,"PP",95,105,100,300,NA,33
24490,1453788123,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",23,"PP",95,105,100,300,NA,33
24490,1453788124,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",24,"PP",95,105,100,300,NA,33
24490,1453788125,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",25,"PP",95,105,100,300,NA,33
24490,1453788126,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",26,"PP",95,105,100,300,NA,33
24490,1453788131,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",31,"NP",95,105,100,300,NA,33
24490,1453788132,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",32,"NP",95,105,100,300,NA,33
24490,1453788133,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",33,"NP",95,105,100,300,NA,33
24490,1453788134,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",34,"NP",95,105,100,300,NA,33
24490,1453788135,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",35,"NP",95,105,100,300,NA,33
24490,1453788136,NA,14,"Joypurhat",53,"Panchbibi",78,"Mohammadpur",81,"Sonapara",36,"NP",95,105,100,300,NA,33
24509,1453808211,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",11,"UP",98,71,120,289,NA,33
24509,1453808212,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",12,"UP",98,71,120,289,NA,33
24509,1453808213,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",13,"UP",98,71,120,289,NA,33
24509,1453808214,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",14,"UP",98,71,120,289,NA,33
24509,1453808215,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",15,"UP",98,71,120,289,NA,33
24509,1453808216,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",16,"UP",98,71,120,289,NA,33
24509,1453808221,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",21,"PP",98,71,120,289,NA,33
24509,1453808222,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",22,"PP",98,71,120,289,NA,33
24509,1453808223,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",23,"PP",98,71,120,289,NA,33
24509,1453808224,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",24,"PP",98,71,120,289,NA,33
24509,1453808225,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",25,"PP",98,71,120,289,NA,33
24509,1453808226,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",26,"PP",98,71,120,289,NA,33
24509,1453808231,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",31,"NP",98,71,120,289,NA,33
24509,1453808232,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",32,"NP",98,71,120,289,NA,33
24509,1453808233,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",33,"NP",98,71,120,289,NA,33
24509,1453808234,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",34,"NP",98,71,120,289,NA,33
24509,1453808235,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",35,"NP",98,71,120,289,NA,33
24509,1453808236,NA,14,"Joypurhat",53,"Panchbibi",80,"Kusumba",82,"Purboksnopur",36,"NP",98,71,120,289,NA,33
34526,1454818311,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",11,"UP",71,165,80,316,NA,33
34526,1454818312,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",12,"UP",71,165,80,316,NA,33
34526,1454818313,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",13,"UP",71,165,80,316,NA,33
34526,1454818314,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",14,"UP",71,165,80,316,NA,33
34526,1454818315,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",15,"UP",71,165,80,316,NA,33
34526,1454818316,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",16,"UP",71,165,80,316,NA,33
34526,1454818321,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",21,"PP",71,165,80,316,NA,33
34526,1454818322,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",22,"PP",71,165,80,316,NA,33
34526,1454818323,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",23,"PP",71,165,80,316,NA,33
34526,1454818324,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",24,"PP",71,165,80,316,NA,33
34526,1454818325,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",25,"PP",71,165,80,316,NA,33
34526,1454818326,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",26,"PP",71,165,80,316,NA,33
34526,1454818331,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",31,"NP",71,165,80,316,NA,33
34526,1454818332,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",32,"NP",71,165,80,316,NA,33
34526,1454818333,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",33,"NP",71,165,80,316,NA,33
34526,1454818334,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",34,"NP",71,165,80,316,NA,33
34526,1454818335,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",35,"NP",71,165,80,316,NA,33
34526,1454818336,NA,14,"Dinajpur",54,"Parbatipur",81,"Chandipur",83,"Kalikabari Dangapara",36,"NP",71,165,80,316,NA,33
34032,1402030311,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",11,"UP",34,86,95,215,NA,33
34032,1402030312,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",12,"UP",34,86,95,215,NA,33
34032,1402030313,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",13,"UP",34,86,95,215,NA,33
34032,1402030314,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",14,"UP",34,86,95,215,NA,33
34032,1402030315,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",15,"UP",34,86,95,215,NA,33
34032,1402030316,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",16,"UP",34,86,95,215,NA,33
34032,1402030321,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",21,"PP",34,86,95,215,NA,33
34032,1402030322,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",22,"PP",34,86,95,215,NA,33
34032,1402030323,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",23,"PP",34,86,95,215,NA,33
34032,1402030324,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",24,"PP",34,86,95,215,NA,33
34032,1402030325,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",25,"PP",34,86,95,215,NA,33
34032,1402030326,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",26,"PP",34,86,95,215,NA,33
34032,1402030331,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",31,"NP",34,86,95,215,NA,33
34032,1402030332,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",32,"NP",34,86,95,215,NA,33
34032,1402030333,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",33,"NP",34,86,95,215,NA,33
34032,1402030334,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",34,"NP",34,86,95,215,NA,33
34032,1402030335,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",35,"NP",34,86,95,215,NA,33
34032,1402030336,NA,14,"Panchagarh",2,"Atwari",3,"Radhanagar",3,"Maligoan-2",36,"NP",34,86,95,215,NA,33
1246,1413151511,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",11,"UP",10,94,131,235,NA,34
1246,1413151512,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",12,"UP",10,94,131,235,NA,34
1246,1413151513,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",13,"UP",10,94,131,235,NA,34
1246,1413151514,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",14,"UP",10,94,131,235,NA,34
1246,1413151515,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",15,"UP",10,94,131,235,NA,34
1246,1413151516,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",16,"UP",10,94,131,235,NA,34
1246,1413151521,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",21,"PP",10,94,131,235,NA,34
1246,1413151522,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",22,"PP",10,94,131,235,NA,34
1246,1413151523,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",23,"PP",10,94,131,235,NA,34
1246,1413151524,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",24,"PP",10,94,131,235,NA,34
1246,1413151525,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",25,"PP",10,94,131,235,NA,34
1246,1413151526,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",26,"PP",10,94,131,235,NA,34
1246,1413151531,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",31,"NP",10,94,131,235,NA,34
1246,1413151532,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",32,"NP",10,94,131,235,NA,34
1246,1413151533,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",33,"NP",10,94,131,235,NA,34
1246,1413151534,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",34,"NP",10,94,131,235,NA,34
1246,1413151535,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",35,"NP",10,94,131,235,NA,34
1246,1413151536,NA,14,"Bogra",13,"Bogra Sadar",15,"Sabgram",15,"Akash tara Mondol",36,"NP",10,94,131,235,NA,34
1517,1413161611,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",11,"UP",26,69,216,311,NA,34
1517,1413161612,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",12,"UP",26,69,216,311,NA,34
1517,1413161613,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",13,"UP",26,69,216,311,NA,34
1517,1413161614,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",14,"UP",26,69,216,311,NA,34
1517,1413161615,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",15,"UP",26,69,216,311,NA,34
1517,1413161616,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",16,"UP",26,69,216,311,NA,34
1517,1413161621,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",21,"PP",26,69,216,311,NA,34
1517,1413161622,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",22,"PP",26,69,216,311,NA,34
1517,1413161623,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",23,"PP",26,69,216,311,NA,34
1517,1413161624,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",24,"PP",26,69,216,311,NA,34
1517,1413161625,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",25,"PP",26,69,216,311,NA,34
1517,1413161626,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",26,"PP",26,69,216,311,NA,34
1517,1413161631,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",31,"NP",26,69,216,311,NA,34
1517,1413161632,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",32,"NP",26,69,216,311,NA,34
1517,1413161633,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",33,"NP",26,69,216,311,NA,34
1517,1413161634,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",34,"NP",26,69,216,311,NA,34
1517,1413161635,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",35,"NP",26,69,216,311,NA,34
1517,1413161636,NA,14,"Bogra",13,"Bogra Sadar",16,"Bogra Sadar-Pourashava",16,"Shib Bati Jejerail",36,"NP",26,69,216,311,NA,34
2681,1433454711,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",11,"UP",92,75,104,271,NA,34
2681,1433454712,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",12,"UP",92,75,104,271,NA,34
2681,1433454713,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",13,"UP",92,75,104,271,NA,34
2681,1433454714,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",14,"UP",92,75,104,271,NA,34
2681,1433454715,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",15,"UP",92,75,104,271,NA,34
2681,1433454716,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",16,"UP",92,75,104,271,NA,34
2681,1433454721,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",21,"PP",92,75,104,271,NA,34
2681,1433454722,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",22,"PP",92,75,104,271,NA,34
2681,1433454723,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",23,"PP",92,75,104,271,NA,34
2681,1433454724,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",24,"PP",92,75,104,271,NA,34
2681,1433454725,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",25,"PP",92,75,104,271,NA,34
2681,1433454726,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",26,"PP",92,75,104,271,NA,34
2681,1433454731,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",31,"NP",92,75,104,271,NA,34
2681,1433454732,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",32,"NP",92,75,104,271,NA,34
2681,1433454733,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",33,"NP",92,75,104,271,NA,34
2681,1433454734,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",34,"NP",92,75,104,271,NA,34
2681,1433454735,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",35,"NP",92,75,104,271,NA,34
2681,1433454736,NA,14," Bogra",33,"Kahaloo",45," Jamgram",47,"D. Jamgram",36,"NP",92,75,104,271,NA,34
2470,1433464811,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",11,"UP",17,56,63,136,NA,34
2470,1433464812,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",12,"UP",17,56,63,136,NA,34
2470,1433464813,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",13,"UP",17,56,63,136,NA,34
2470,1433464814,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",14,"UP",17,56,63,136,NA,34
2470,1433464815,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",15,"UP",17,56,63,136,NA,34
2470,1433464816,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",16,"UP",17,56,63,136,NA,34
2470,1433464821,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",21,"PP",17,56,63,136,NA,34
2470,1433464822,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",22,"PP",17,56,63,136,NA,34
2470,1433464823,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",23,"PP",17,56,63,136,NA,34
2470,1433464824,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",24,"PP",17,56,63,136,NA,34
2470,1433464825,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",25,"PP",17,56,63,136,NA,34
2470,1433464826,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",26,"PP",17,56,63,136,NA,34
2470,1433464831,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",31,"NP",17,56,63,136,NA,34
2470,1433464832,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",32,"NP",17,56,63,136,NA,34
2470,1433464833,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",33,"NP",17,56,63,136,NA,34
2470,1433464834,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",34,"NP",17,56,63,136,NA,34
2470,1433464835,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",35,"NP",17,56,63,136,NA,34
2470,1433464836,NA,14,"Bogra",33,"Kahaloo",46,"Birkadar",48,"shardarpara",36,"NP",17,56,63,136,NA,34
975,1401010111,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",11,"UP",53,140,90,283,NA,34
975,1401010112,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",12,"UP",53,140,90,283,NA,34
975,1401010113,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",13,"UP",53,140,90,283,NA,34
975,1401010114,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",14,"UP",53,140,90,283,NA,34
975,1401010115,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",15,"UP",53,140,90,283,NA,34
975,1401010116,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",16,"UP",53,140,90,283,NA,34
975,1401010121,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",21,"PP",53,140,90,283,NA,34
975,1401010122,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",22,"PP",53,140,90,283,NA,34
975,1401010123,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",23,"PP",53,140,90,283,NA,34
975,1401010124,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",24,"PP",53,140,90,283,NA,34
975,1401010125,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",25,"PP",53,140,90,283,NA,34
975,1401010126,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",26,"PP",53,140,90,283,NA,34
975,1401010131,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",31,"NP",53,140,90,283,NA,34
975,1401010132,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",32,"NP",53,140,90,283,NA,34
975,1401010133,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",33,"NP",53,140,90,283,NA,34
975,1401010134,NA,14,"Bogra",1,"Adamdighi",1,"Satiangram",1,"Bagbari",34,"NP",53,140,90,283,NA,34
